,Date Accessed,IP Addresses,The Request
3320,05/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
3321,05/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
3322,05/Dec/2015,54.165.199.171,
3323,05/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
3324,05/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
3325,05/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
3326,05/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
3327,05/Dec/2015,188.143.233.136,"""GET /entertainment/ HTTP/1.1"""
3328,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.1"""
3329,05/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
3330,05/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
3331,05/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
3332,05/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
3333,05/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
3334,05/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
3335,05/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
3336,05/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
3337,05/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
3338,05/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
3339,05/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
3340,05/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
3341,05/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
3342,05/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
3343,05/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
3344,05/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
3345,05/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
3346,05/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
3347,05/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
3348,05/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
3349,05/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
3350,05/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
3351,05/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
3352,05/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
3353,05/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
3354,05/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
3355,05/Dec/2015,46.166.139.20,"""GET /robots.txt HTTP/1.1"""
3356,05/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
3357,05/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
3358,05/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
3359,05/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
3360,05/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
3361,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
3362,05/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
3363,05/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
3364,05/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
3365,05/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
3366,05/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
3367,05/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
3368,05/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
3369,05/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
3370,05/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
3371,05/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
3372,05/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
3373,05/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
3374,05/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
3375,05/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
3376,05/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
3377,05/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
3378,05/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
3379,05/Dec/2015,54.165.199.171,"""GET /raleigh-headlines/ HTTP/1.0"""
3380,05/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
3381,05/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
3382,05/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
3383,05/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
3384,05/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
3385,05/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
3386,05/Dec/2015,54.165.199.171,"""GET /san-diego-sports/ HTTP/1.0"""
3387,05/Dec/2015,54.165.199.171,"""GET /tampa-sports/ HTTP/1.0"""
3388,05/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
3389,05/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
3390,05/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
3391,05/Dec/2015,54.165.199.171,
3392,05/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
3393,05/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
3394,05/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
3395,05/Dec/2015,46.166.139.20,"""POST /xmlrpc.php HTTP/1.0"""
3396,05/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
3397,05/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
3398,05/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
3399,05/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
3400,05/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
3401,05/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
3402,05/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
3403,05/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
3404,05/Dec/2015,46.166.139.20,"""POST /xmlrpc.php HTTP/1.0"""
3405,05/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
3406,05/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
3407,05/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
3408,05/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
3409,05/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
3410,05/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
3411,05/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
3412,05/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
3413,05/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
3414,05/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
3415,05/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
3416,05/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
3417,05/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
3418,05/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
3419,05/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
3420,05/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
3421,05/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
3422,05/Dec/2015,46.166.139.20,"""POST /xmlrpc.php HTTP/1.0"""
3423,05/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
3424,05/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
3425,05/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
3426,05/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
3427,05/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
3428,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
3429,05/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
3430,05/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
3431,05/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
3432,05/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
3433,05/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
3434,05/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
3435,05/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
3436,05/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
3437,05/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
3438,05/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
3439,05/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
3440,05/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
3441,05/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
3442,05/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
3443,05/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
3444,05/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
3445,05/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
3446,05/Dec/2015,54.165.199.171,"""GET /raleigh-headlines/ HTTP/1.0"""
3447,05/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
3448,05/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
3449,05/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
3450,05/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
3451,05/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
3452,05/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
3453,05/Dec/2015,54.165.199.171,"""GET /san-diego-sports/ HTTP/1.0"""
3454,05/Dec/2015,54.165.199.171,"""GET /tampa-sports/ HTTP/1.0"""
3455,05/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
3456,05/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
3457,05/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
3458,05/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
3459,05/Dec/2015,54.165.199.171,
3460,05/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
3461,05/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
3462,05/Dec/2015,51.254.206.142,"""GET /robots.txt HTTP/1.1"""
3463,05/Dec/2015,54.165.199.171,"""GET /sitemap_index.xml HTTP/1.0"""
3464,05/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
3465,05/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
3466,05/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
3467,05/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
3468,05/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
3469,05/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
3470,05/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
3471,05/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
3472,05/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
3473,05/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
3474,05/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
3475,05/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
3476,05/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
3477,05/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
3478,05/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
3479,05/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
3480,05/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
3481,05/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
3482,05/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
3483,05/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
3484,05/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
3485,05/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
3486,05/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
3487,05/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
3488,05/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
3489,05/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
3490,05/Dec/2015,83.149.126.98,"""GET /blog/ HTTP/1.1"""
3491,05/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
3492,05/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
3493,05/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
3494,05/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
3495,05/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
3496,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
3497,05/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
3498,05/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
3499,05/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
3500,05/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
3501,05/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
3502,05/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
3503,05/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
3504,05/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
3505,05/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
3506,05/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
3507,05/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
3508,05/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
3509,05/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
3510,05/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
3511,05/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
3512,05/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
3513,05/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
3514,05/Dec/2015,54.165.199.171,"""GET /raleigh-headlines/ HTTP/1.0"""
3515,05/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
3516,05/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
3517,05/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
3518,05/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
3519,05/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
3520,05/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
3521,05/Dec/2015,188.165.118.117,"""POST /wp-login.php HTTP/1.1"""
3522,05/Dec/2015,54.165.199.171,"""GET /robots.txt HTTP/1.1"""
3523,05/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
3524,05/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
3525,05/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
3526,05/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
3527,05/Dec/2015,54.165.199.171,
3528,05/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
3529,05/Dec/2015,54.165.199.171,"""GET /sports/ HTTP/1.0"""
3530,05/Dec/2015,51.254.206.142,"""GET / HTTP/1.1"""
3531,05/Dec/2015,51.254.206.142,"""GET /robots.txt HTTP/1.1"""
3532,05/Dec/2015,54.165.199.171,"""GET /sitemap_index.xml HTTP/1.0"""
3533,05/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
3534,05/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
3535,05/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
3536,05/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
3537,05/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
3538,05/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
3539,05/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
3540,05/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
3541,05/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
3542,05/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
3543,05/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
3544,05/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
3545,05/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
3546,05/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
3547,05/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
3548,05/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
3549,05/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
3550,05/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
3551,05/Dec/2015,54.165.199.171,"""GET /los-angeles-sports/ HTTP/1.0"""
3552,05/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
3553,05/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
3554,05/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
3555,05/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
3556,05/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
3557,05/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
3558,05/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
3559,05/Dec/2015,97.100.169.53,"""GET /national/ HTTP/1.1"""
3560,05/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
3561,05/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
3562,05/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
3563,05/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
3564,05/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
3565,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
3566,05/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
3567,05/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
3568,05/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
3569,05/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
3570,05/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
3571,05/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
3572,05/Dec/2015,54.165.199.171,"""GET /detroit-headlines/ HTTP/1.0"""
3573,05/Dec/2015,54.165.199.171,"""GET /boston-sports/ HTTP/1.0"""
3574,05/Dec/2015,54.165.199.171,"""GET /miami-sports/ HTTP/1.0"""
3575,05/Dec/2015,54.165.199.171,"""GET /miami-headlines/ HTTP/1.0"""
3576,05/Dec/2015,54.165.199.171,"""GET /atlanta-headlines/ HTTP/1.0"""
3577,05/Dec/2015,54.165.199.171,"""GET /atlanta-sports/ HTTP/1.0"""
3578,05/Dec/2015,54.165.199.171,"""GET /boston-headlines/ HTTP/1.0"""
3579,05/Dec/2015,54.165.199.171,"""GET /minneapolis-sports/ HTTP/1.0"""
3580,05/Dec/2015,54.165.199.171,"""GET /san-diego-headlines/ HTTP/1.0"""
3581,05/Dec/2015,54.165.199.171,"""GET /san-jose-sports/ HTTP/1.0"""
3582,05/Dec/2015,54.165.199.171,"""GET /san-jose-headlines/ HTTP/1.0"""
3583,05/Dec/2015,54.165.199.171,"""GET /raleigh-headlines/ HTTP/1.0"""
3584,05/Dec/2015,54.165.199.171,"""GET /world/ HTTP/1.0"""
3585,05/Dec/2015,54.165.199.171,"""GET /raleigh-sports/ HTTP/1.0"""
3586,05/Dec/2015,54.165.199.171,"""GET /australia/ HTTP/1.0"""
3587,05/Dec/2015,54.165.199.171,"""GET /baltimore-sports/ HTTP/1.0"""
3588,05/Dec/2015,54.165.199.171,"""GET /baltimore-headlines/ HTTP/1.0"""
3589,05/Dec/2015,54.165.199.171,"""GET /tampa-headlines/ HTTP/1.0"""
3590,05/Dec/2015,54.165.199.171,"""GET /san-diego-sports/ HTTP/1.0"""
3591,05/Dec/2015,54.165.199.171,"""GET /tampa-sports/ HTTP/1.0"""
3592,05/Dec/2015,54.165.199.171,"""GET /st-louis-headlines/ HTTP/1.0"""
3593,05/Dec/2015,54.165.199.171,"""GET /st-louis-sports/ HTTP/1.0"""
3594,05/Dec/2015,54.165.199.171,"""GET /washington-dc-sports/ HTTP/1.0"""
3595,05/Dec/2015,54.165.199.171,"""GET /philadelphia-sports/ HTTP/1.0"""
3596,05/Dec/2015,54.165.199.171,
3597,05/Dec/2015,54.165.199.171,"""GET /weather/ HTTP/1.0"""
3598,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.1"""
3599,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.1"""
3600,05/Dec/2015,54.165.199.171,"""GET /orlando-sports/ HTTP/1.0"""
3601,05/Dec/2015,54.165.199.171,"""GET /orlando-headlines/ HTTP/1.0"""
3602,05/Dec/2015,54.165.199.171,"""GET /about/ HTTP/1.0"""
3603,05/Dec/2015,54.165.199.171,"""GET /business/ HTTP/1.0"""
3604,05/Dec/2015,54.165.199.171,"""GET /technology/ HTTP/1.0"""
3605,05/Dec/2015,54.165.199.171,"""GET /travel/ HTTP/1.0"""
3606,05/Dec/2015,54.165.199.171,"""GET /entertainment/ HTTP/1.0"""
3607,05/Dec/2015,54.165.199.171,"""GET /national/ HTTP/1.0"""
3608,05/Dec/2015,54.165.199.171,"""GET /science/ HTTP/1.0"""
3609,05/Dec/2015,54.165.199.171,"""GET /seattle-headlines/ HTTP/1.0"""
3610,05/Dec/2015,54.165.199.171,"""GET /seattle-sports/ HTTP/1.0"""
3611,05/Dec/2015,54.165.199.171,"""GET /dallas-headlines/ HTTP/1.0"""
3612,05/Dec/2015,54.165.199.171,"""GET /chicago-sports/ HTTP/1.0"""
3613,05/Dec/2015,54.165.199.171,"""GET /dallas-sports/ HTTP/1.0"""
3614,05/Dec/2015,54.165.199.171,"""GET /houston-headlines/ HTTP/1.0"""
3615,05/Dec/2015,54.165.199.171,"""GET /philadelphia-headlines/ HTTP/1.0"""
3616,05/Dec/2015,54.165.199.171,"""GET /houston-sports/ HTTP/1.0"""
3617,05/Dec/2015,54.165.199.171,"""GET /chicago-headlines/ HTTP/1.0"""
3618,05/Dec/2015,54.165.199.171,"""POST /wp-login.php HTTP/1.1"""
3619,05/Dec/2015,54.165.199.171,"""GET /national-sports/ HTTP/1.0"""
3620,05/Dec/2015,54.165.199.171,"""GET /national-headlines/ HTTP/1.0"""
3621,05/Dec/2015,54.165.199.171,"""GET /new-york-city-headlines/ HTTP/1.0"""
3622,05/Dec/2015,54.165.199.171,"""GET /new-york-city-sports/ HTTP/1.0"""
3623,05/Dec/2015,54.165.199.171,"""GET /los-angeles-headlines/ HTTP/1.0"""
3624,05/Dec/2015,54.165.199.171,"""GET /washington-dc-headlines/ HTTP/1.0"""
3625,05/Dec/2015,54.165.199.171,"""GET /category/uncategorized/ HTTP/1.0"""
3626,05/Dec/2015,97.100.169.53,"""POST /wp-login.php HTTP/1.1"""
3627,05/Dec/2015,54.165.199.171,"""GET /creating-good-comics-experience/ HTTP/1.0"""
3628,05/Dec/2015,54.165.199.171,"""GET /introducing-comment-killer/ HTTP/1.0"""
3629,05/Dec/2015,54.165.199.171,"""GET /defense-sticking-head-sand/ HTTP/1.0"""
3630,05/Dec/2015,54.165.199.171,"""GET /no-hate-news/ HTTP/1.0"""
3631,05/Dec/2015,54.165.199.171,"""GET /filter-bad-news-restore-faith-humanity/ HTTP/1.0"""
3632,05/Dec/2015,54.165.199.171,"""GET / HTTP/1.0"""
3633,05/Dec/2015,54.165.199.171,"""GET /phoenix-headlines/ HTTP/1.0"""
3634,05/Dec/2015,54.165.199.171,"""GET /san-francisco-sports/ HTTP/1.0"""
3635,05/Dec/2015,54.165.199.171,"""GET /phoenix-sports/ HTTP/1.0"""
3636,05/Dec/2015,54.165.199.171,"""GET /detroit-sports/ HTTP/1.0"""
3637,05/Dec/2015,54.165.199.171,"""GET /san-francisco-headlines/ HTTP/1.0"""
3638,05/Dec/2015,54.165.199.171,"""GET /minneapolis-headlines/ HTTP/1.0"""
